timestamp,open,high,low,close,volume
2021-01-04,33022.5,42077.6,27850.0,38175.9,386526.76
2021-01-11,38164.6,40168.8,30431.4,35858.9,412423.83
2021-01-18,35850.8,37897.7,28860.0,32245.6,299142.72
2021-01-25,32253.3,38600.0,29258.4,33115.0,345694.22
2021-02-01,33107.3,40993.6,32321.1,38798.5,205992.74
2021-02-08,38801.7,49798.8,38039.5,48628.8,248625.53
2021-02-15,48620.7,58360.0,45687.0,57409.9,172865.82
2021-02-22,57409.9,57539.1,42978.0,45123.9,357262.2
2021-03-01,45113.3,52673.8,44951.7,50979.9,198929.96
2021-03-08,50975.9,61889.9,49270.9,58931.5,242578.53
2021-03-15,58922.8,60678.8,53313.3,57328.7,239642.73
2021-03-22,57356.8,58509.7,50458.9,55773.0,223767.3
2021-03-29,55775.8,60368.0,54929.7,58230.7,155324.12
2021-04-05,58230.7,61724.9,55514.1,60073.5,142031.86
2021-04-12,60077.7,65000.0,50758.4,56120.1,191462.34
2021-04-19,56110.2,57522.9,47000.0,49044.9,227136.06
2021-04-26,49044.9,58476.7,48775.3,56536.8,171626.04
2021-05-03,56536.8,59544.0,52887.9,58259.2,166336.14
2021-05-10,58259.3,59640.3,43747.1,46433.8,282835.02
2021-05-17,46428.4,46625.9,28803.3,34683.0,659615.9
2021-05-24,34683.0,40893.3,33341.6,35652.6,302362.02
2021-05-31,35652.6,39467.0,34160.0,35799.8,247301.96
2021-06-07,35799.9,39372.0,30970.0,39035.7,383901.41
2021-06-14,39035.6,41333.2,33322.3,35620.4,380214.82
2021-06-21,35620.4,35750.0,28808.0,34711.8,618187.06
2021-06-28,34711.8,36638.0,32674.6,35277.4,329649.15
2021-07-05,35280.9,35280.9,32068.4,34263.3,303294.84
2021-07-12,34263.3,34665.0,31036.0,31760.6,258615.06
2021-07-19,31760.7,35418.0,29232.3,35391.1,288383.52
2021-07-26,35384.9,42600.1,35214.0,39840.7,450056.57
2021-08-02,39830.8,45371.4,37254.0,43808.3,408091.64
2021-08-09,43805.0,48257.4,42788.8,46990.7,293018.18
2021-08-16,46990.8,49799.0,43925.2,49264.5,267475.78
2021-08-23,49264.6,50537.4,46250.0,48767.2,274048.22
2021-08-30,48767.2,51917.5,46534.4,51805.0,305401.66
2021-09-06,51805.0,52953.1,42322.0,46018.1,325613.51
2021-09-13,46034.5,48865.8,43333.0,47243.0,248426.36
2021-09-20,47251.9,47340.0,39527.7,43178.4,412058.28
2021-09-27,43169.1,49288.4,40701.7,48206.6,276761.39
2021-10-04,48206.5,56628.0,46889.3,54672.0,293360.16
2021-10-11,54671.8,63159.5,53480.1,61529.0,363634.94
2021-10-18,61529.0,67230.4,59501.0,60875.6,398192.81
2021-10-25,60875.6,63738.5,57403.7,61308.1,314423.56
2021-11-01,61308.1,64266.3,59357.4,63280.0,265783.77
2021-11-08,63279.9,69158.0,62231.1,65542.0,349127.86
2021-11-15,65542.0,66388.0,55601.4,58630.3,405580.22
2021-11-22,58630.4,59571.1,53259.4,57300.1,346363.98
2021-11-29,57300.1,59234.8,41419.6,49390.0,446923.01
2021-12-06,49395.0,51946.6,46743.9,50075.7,341665.81
2021-12-13,50071.1,50197.6,45407.1,46684.9,366024.01
2021-12-20,46680.1,51845.6,45561.0,50769.0,316949.41
2021-12-27,50770.9,52099.4,45656.1,47301.1,454459.69
2022-01-03,47301.8,47570.0,40518.0,41849.9,595254.31
2022-01-10,41849.9,44399.0,39621.4,43069.0,500522.5
2022-01-17,43069.0,43502.6,33985.0,36258.6,839442.39
2022-01-24,36258.1,38896.5,32914.7,37896.3,906759.23
2022-01-31,37892.0,42679.7,36247.5,42371.1,587290.95
2022-02-07,42373.4,45860.0,41640.6,42063.5,808490.33
2022-02-14,42063.4,44787.3,37950.0,38389.5,666600.13
2022-02-21,38385.6,40333.0,34324.3,37689.3,1010194.1
2022-02-28,37694.2,45356.2,37442.5,38415.3,834475.16
2022-03-07,38415.3,42665.8,37160.0,37760.8,980631.13
2022-03-14,37760.9,42424.0,37525.1,41263.0,757074.48
2022-03-21,41264.4,46971.1,40462.4,46821.9,721516.88
2022-03-28,46821.7,48195.2,44207.4,46406.2,748254.87
2022-04-04,46406.2,47200.0,41848.4,42147.3,664521.84
2022-04-11,42147.8,42415.2,39145.0,39673.2,575767.21
2022-04-18,39672.4,42984.9,38496.0,39454.3,545191.39
2022-04-25,39452.6,40830.3,37367.2,38469.6,704123.36
2022-05-02,38465.3,40068.0,33683.8,34050.4,737915.92
2022-05-09,34055.4,34261.4,26642.2,31320.9,1384567.74
2022-05-16,31320.9,31324.6,28641.5,30298.5,698407.61
2022-05-23,30294.4,30675.0,27959.9,29467.0,734368.64
2022-05-30,29467.0,32450.0,29253.5,29923.9,639979.16
2022-06-06,29923.8,31761.7,26550.0,26580.8,848425.49
2022-06-13,26582.3,26895.9,17580.0,20571.1,2155431.9
2022-06-20,20570.9,21890.0,19635.0,21038.1,1160275.23
2022-06-27,21038.1,21550.0,18598.9,19315.7,1004292.96
2022-07-04,19315.6,22549.8,19051.1,20861.6,1133932.02
2022-07-11,20863.6,21674.0,18910.0,20800.5,1113665.53
2022-07-18,20800.5,24278.0,20769.6,22585.1,1351485.13
2022-07-25,22585.1,24695.5,20710.7,23299.9,951651.17
2022-08-01,23300.0,23650.0,22365.8,23178.3,683876.07
2022-08-08,23178.3,25038.0,22650.0,24305.7,836130.41
2022-08-15,24305.7,25212.0,20762.0,21515.4,878169.18
2022-08-22,21515.5,21900.0,19520.0,19558.0,745515.62
2022-08-29,19557.9,20573.5,19500.2,20003.6,772890.78
2022-09-05,20000.7,21880.0,18506.7,21830.5,1042196.93
2022-09-12,21830.5,22800.0,19319.3,19417.3,1147409.77
2022-09-19,19416.8,20040.0,18106.3,18812.0,1239946.73
2022-09-26,18808.9,20385.7,18433.0,19056.2,1273660.96
2022-10-03,19056.1,20479.3,18960.0,19442.4,852635.74
2022-10-10,19442.4,19950.0,18100.0,19261.3,803836.72
2022-10-17,19261.2,19706.0,18636.0,19571.3,591008.99
2022-10-24,19569.2,21096.5,19150.3,20625.5,839783.44
2022-10-31,20625.4,21489.0,20028.1,20910.3,638351.62
2022-11-07,20910.3,21068.3,15480.0,16334.7,1516047.54
2022-11-14,16334.8,17200.0,15805.6,16289.3,635277.82
2022-11-21,16289.3,16813.3,15438.8,16427.0,575478.42
2022-11-28,16429.8,17362.1,16000.0,17105.4,530922.08
2022-12-05,17105.4,17433.3,16675.0,17086.9,412441.96
2022-12-12,17085.3,18385.9,16533.0,16735.0,649447.27
2022-12-19,16735.0,17072.2,16222.0,16834.8,372166.9
2022-12-26,16834.9,16966.0,16337.0,16614.9,269706.46
2023-01-02,16614.8,17189.5,16545.9,17129.9,283491.69
2023-01-09,17129.9,21555.0,17105.1,20873.5,925159.15
2023-01-16,20873.4,23388.0,20400.0,22713.3,918042.01
2023-01-23,22713.3,23977.3,22335.0,23742.0,718713.15
2023-01-30,23742.1,24280.0,22460.0,22936.0,634357.97
2023-02-06,22936.1,23470.1,21400.0,21784.7,607462.8
2023-02-13,21785.9,25251.2,21345.9,24276.5,1071105.9
2023-02-20,24275.4,25333.0,22722.6,23555.1,995220.55
2023-02-27,23556.8,24022.6,21877.0,22433.7,725632.55
2023-03-06,22433.6,22599.0,19525.0,21994.9,1303218.61
2023-03-13,21995.0,28400.0,21811.3,27964.9,2049821.16
2023-03-20,27964.9,28910.1,26602.6,27964.4,1314159.44
2023-03-27,27964.4,29189.8,26501.0,28171.5,1046616.97
2023-04-03,28171.5,28796.9,27192.6,28325.5,795281.65
2023-04-10,28325.6,31068.2,28160.4,30307.8,982961.67
2023-04-17,30303.0,30498.9,27110.0,27591.3,1045396.59
2023-04-24,27591.2,30084.7,26910.0,29245.9,1305384.73
2023-05-01,29242.4,29845.7,27666.0,28431.9,1042359.69
2023-05-08,28431.9,28629.0,25797.1,26915.9,1010362.23
2023-05-15,26914.1,27666.0,26355.5,26747.7,763524.22
2023-05-22,26747.7,28300.0,25860.4,28075.8,786445.46
2023-05-29,28075.9,28456.0,26480.5,27116.5,750653.39
2023-06-05,27116.5,27402.1,25343.7,25924.1,1230392.01
2023-06-12,25924.0,26888.8,24781.3,26351.0,923992.73
2023-06-19,26351.0,31471.9,26255.3,30476.3,1419564.59
2023-06-26,30476.9,31309.9,29431.5,30620.9,1008978.17
2023-07-03,30620.1,31557.3,29700.4,30163.7,795636.91
2023-07-10,30163.7,31855.4,29888.0,30230.8,873086.81
2023-07-17,30230.7,30418.4,29490.8,30081.8,685973.89
2023-07-24,30081.8,30100.0,28854.5,29283.6,621680.65
2023-07-31,29283.6,30050.0,28566.0,29088.8,731821.22
2023-08-07,29088.8,30258.0,28700.0,29308.0,662359.87
2023-08-14,29308.0,29697.5,24098.6,26188.4,1048345.16
2023-08-21,26188.4,26825.0,25300.0,26102.3,666271.88
2023-08-28,26102.2,28176.1,25325.0,25971.9,957771.27
2023-09-04,25971.9,26449.6,25355.0,25838.1,548971.9
2023-09-11,25838.2,26899.0,24881.0,26528.0,927972.85
2023-09-18,26528.0,27498.0,26099.7,26241.5,766725.31
2023-09-25,26242.0,28521.6,25980.5,28005.1,740825.19
2023-10-02,28005.2,28607.8,27150.9,27916.0,861111.19
2023-10-09,27916.0,27995.0,26531.1,27150.9,672677.25
2023-10-16,27151.0,30680.0,27106.5,29999.8,1209290.94
2023-10-23,29999.7,35998.0,29880.8,34524.6,1389763.25
2023-10-30,34524.5,35996.4,34004.7,35019.9,872654.89
2023-11-06,35018.1,38129.5,34516.5,37070.9,920443.52
2023-11-13,37070.8,37983.2,34455.0,37371.7,860059.73
2023-11-20,37371.7,38437.2,35603.8,37450.0,814909.33
2023-11-27,37449.9,40417.2,36711.7,39988.4,794281.42
2023-12-04,39988.4,44747.0,39984.9,43788.1,1091498.36
2023-12-11,43788.0,43819.0,40200.0,41379.9,1074950.86
2023-12-18,41380.0,44444.0,40555.0,42987.6,822447.46
2023-12-25,42987.6,43835.0,41234.6,42297.7,721965.1
2024-01-01,42297.7,45900.0,40183.9,43935.2,983543.55
2024-01-08,43935.1,49000.0,41275.9,41740.8,1337572.54
2024-01-15,41738.3,43604.1,40244.0,41586.3,638665.44
2024-01-22,41586.2,42849.6,38550.6,42036.6,864485.71
2024-01-29,42037.0,43908.5,41788.3,42590.2,654025.82
2024-02-05,42590.2,48628.0,42259.9,48313.8,778240.09
2024-02-12,48313.9,52881.3,47707.0,52164.5,945297.85
2024-02-19,52164.5,53080.0,50470.0,51742.7,670172.59
2024-02-26,51742.7,64480.3,50907.0,63145.8,1254847.24
2024-03-04,63148.9,70286.2,58900.0,68947.7,1278202.1
2024-03-11,68947.8,73856.0,64555.0,68408.4,1332161.72
2024-03-18,68408.4,69006.9,60766.1,67225.2,1323443.82
2024-03-25,67225.2,71842.0,66397.2,71330.1,756054.4
2024-04-01,71330.0,71361.9,64425.0,69362.7,868588.43
2024-04-08,69358.7,72846.2,59666.0,65661.4,1143233.51
2024-04-15,65661.5,66865.8,59568.0,64937.9,1198280.54
2024-04-22,64937.9,67258.6,62355.8,63125.0,694735.927
2024-04-29,63125.0,64746.1,56528.8,64010.0,1059594.217
2024-05-06,64010.1,65534.9,60161.2,61471.9,711709.369
2024-05-13,61471.9,67794.0,60756.0,66272.2,726770.65
2024-05-20,66272.3,72086.0,66065.7,68515.1,660941.32
2024-05-27,68515.0,70740.0,66639.0,67766.9,490195.124
2024-06-03,67766.9,72021.7,67618.4,69641.2,514614.778
2024-06-10,69641.1,70185.1,65066.0,66682.1,567703.685
2024-06-17,66682.0,67320.0,63160.8,63203.8,590726.137
2024-06-24,63203.8,63370.7,58351.0,62769.8,664686.513
2024-07-01,62769.9,63866.0,53222.3,55870.1,935586.753
2024-07-08,55870.0,61473.2,54280.0,60789.8,810829.131
2024-07-15,60789.7,68399.0,60638.8,68170.2,835840.951
2024-07-22,68170.2,69434.3,63433.6,68239.1,739095.073
2024-07-29,68239.0,70098.0,57111.1,58170.0,1003296.907
2024-08-05,58170.0,62766.0,48906.7,58727.7,1314684.534
2024-08-12,58727.8,61847.0,56048.3,58435.8,782664.331
2024-08-19,58435.8,65098.5,57800.0,64222.0,774443.078
2024-08-26,64222.1,64490.0,57150.1,57290.8,777162.4
2024-09-02,57290.7,59828.0,52522.0,54879.7,842140.891
2024-09-09,54877.0,60650.0,54584.3,59130.0,780850.163
2024-09-16,59130.1,64183.2,57450.0,63589.1,796193.321
2024-09-23,63589.1,66478.7,62550.0,65604.2,642375.219
2024-09-30,65604.2,65632.0,59840.8,62825.5,787473.869
2024-10-07,62825.6,64473.2,58924.9,62877.9,675947.133
2024-10-14,62877.8,69444.0,62457.4,69050.1,767399.211
2024-10-21,69050.0,69572.0,65226.0,68028.2,693880.183
2024-10-28,68028.3,73760.5,67462.2,68776.9,811147.39
2024-11-04,68776.9,81742.4,66811.7,80379.4,972863.652
2024-11-11,80379.5,93372.0,80235.7,89860.0,1166445.934
2024-11-18,89860.0,99640.8,89400.0,97909.0,858760.959
2024-11-25,97909.0,98954.4,90825.0,97197.4,743952.609
2024-12-02,97197.4,104547.0,88664.7,101144.9,793833.224
2024-12-09,101145.0,105404.0,93925.5,104507.9,659729.353
2024-12-16,104508.0,108416.9,92280.0,95189.4,828747.283
2024-12-23,95189.5,99995.8,92500.1,93740.0,547075.112
2024-12-30,93740.0,98986.0,91535.5,98369.5,475530.334
2025-01-06,98369.6,102817.8,91201.0,94550.0,640460.839
2025-01-13,94550.0,106488.0,89037.0,101326.8,772931.473
2025-01-20,101331.8,109998.9,99500.1,102611.6,789718.8506
2025-01-27,102611.6,106460.0,96130.5,97701.9,593306.7167
2025-02-03,97702.0,102551.0,91255.0,96465.0,619364.0613
2025-02-10,96464.9,98847.4,94072.1,96113.5,409511.416
2025-02-17,96113.5,99488.0,93365.4,96268.1,426585.7655
2025-02-24,96268.2,96532.0,78234.0,94283.1,1076828.4554
2025-03-03,94282.9,94439.9,79940.0,80734.3,997642.8558
2025-03-10,80734.3,85317.1,76600.0,82576.0,821838.1278
2025-03-17,82576.1,87467.2,81124.9,86081.2,525703.5642
2025-03-24,86081.2,88794.6,81558.3,82403.4,596272.2483
2025-03-31,82403.5,88547.4,77141.8,78419.9,826460.5685
2025-04-07,78420.0,86147.9,74505.2,83765.0,1224576.5778
2025-04-14,83765.0,86478.0,83101.4,85193.1,510203.3749
2025-04-21,85193.1,95737.2,85151.5,93708.0,699636.7421
2025-04-28,93708.0,97861.2,92732.5,94232.0,584422.0601
2025-05-05,94232.1,104962.6,93338.0,104066.0,607741.2799
2025-05-12,104065.9,106654.0,100700.0,106435.0,547109.0541
2025-05-19,106435.0,111987.0,102025.0,108962.2,791027.0611
2025-05-26,108962.1,110722.0,103022.1,105586.0,596667.3771
2025-06-02,105586.1,106755.3,100333.0,105680.0,488315.4722
2025-06-09,105680.0,110649.5,102652.4,105540.0,508588.4713
2025-06-16,105540.1,108973.3,98133.0,100898.2,593300.5699
2025-06-23,100898.2,108487.8,99569.3,108308.8,467602.2043
2025-06-30,108308.8,110500.0,105050.1,109142.0,400459.2814
2025-07-07,109142.1,119488.0,107363.6,119050.0,459681.7309
2025-07-14,119050.0,123293.3,115750.0,117305.7,541351.206
2025-07-21,117304.9,120400.0,114700.1,119472.0,474042.8159
2025-07-28,119472.0,119868.0,111850.0,114152.5,421256.4033
2025-08-04,114152.6,119330.8,112600.0,119306.0,338317.7349
2025-08-11,119306.0,124590.0,116750.0,117346.9,455752.7788
2025-08-18,117346.8,117488.0,110346.3,113443.2,431073.3646
2025-08-25,113443.3,113611.2,107276.5,108199.7,373536.3249
2025-09-01,108199.7,113350.0,107210.7,111079.0,401104.6797
2025-09-08,111078.7,116625.9,110555.5,115226.4,357869.9
2025-09-15,115226.4,117877.1,114305.4,115172.1,311538.3368
2025-09-22,115172.1,115332.0,108566.1,112121.1,371509.4437
2025-09-29,112121.0,125800.0,111500.4,123434.4,466955.2978
2025-10-06,123434.4,126173.6,101482.7,114911.4,690224.3547
2025-10-13,114911.4,115920.3,103450.0,108588.5,550590.2583
2025-10-20,108588.5,115759.3,106600.0,114508.4,512207.6299
2025-10-27,114508.4,116400.3,106212.9,110498.9,471814.6251
2025-11-03,110498.9,110737.3,98888.1,104659.2,544790.6575
2025-11-10,104659.2,107499.8,92918.3,94224.4,582921.5832
2025-11-17,94224.4,96000.0,80602.4,86803.9,834023.9448
2025-11-24,86803.9,93133.9,85217.9,90316.5,508350.1143
2025-12-01,90316.6,94151.9,83777.0,90335.6,647615.6429
2025-12-08,90335.6,94569.9,87523.3,88114.6,483444.8146
2025-12-15,88114.5,90350.0,84401.9,88624.1,532934.1567
2025-12-22,88624.1,90574.0,86350.0,87913.0,338336.2236
2025-12-29,87913.0,91806.0,86750.0,91488.7,391422.8317
2026-01-05,91488.7,94778.8,89268.0,90962.0,436186.3374
2026-01-12,90961.9,97900.0,90064.4,93625.2,446258.7476
2026-01-19,93625.1,93625.2,86033.5,86628.9,461379.1212
2026-01-26,86628.8,90599.3,75658.0,76946.4,661712.4579
2026-02-02,76946.3,79321.8,59909.0,70300.1,1242677.3618
2026-02-09,70300.1,71411.0,65080.0,68796.6,663063.1639
2026-02-16,68796.6,70088.9,65600.0,67619.7,498881.8261
2026-02-23,67619.6,70090.9,62400.0,65739.9,870737.868
2026-03-02,65739.9,74030.0,65209.5,65942.4,816060.7135
2026-03-09,65942.4,71755.2,65781.7,71140.3,223329.266
